,id,long,lat,order,hole,piece,group,objectid,shape_area,shape_len,value,medianincome
220,60601,-87.63392578,41.88558903,220,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
221,60601,-87.63393006,41.88572882,221,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
222,60601,-87.63393463,41.88587794,222,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
223,60601,-87.63393921,41.88607824,223,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
224,60601,-87.63394442,41.88627693,224,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
225,60601,-87.63394546,41.88631624,225,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
226,60601,-87.6339605,41.8867053,226,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
227,60601,-87.63396227,41.88678898,227,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
228,60601,-87.63396289,41.88681642,228,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
229,60601,-87.63396415,41.88687552,229,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
230,60601,-87.63396537,41.88693211,230,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
231,60601,-87.63396595,41.88695956,231,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
232,60601,-87.63396729,41.88702197,232,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
233,60601,-87.63396885,41.88709448,233,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
234,60601,-87.63396932,41.88722006,234,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
235,60601,-87.63397017,41.88740804,235,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
236,60601,-87.63397066,41.88752781,236,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
237,60601,-87.63394748,41.88752868,237,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
